Month,Day,Year,TOTALDEMAND,dew_point,T2M_MAX,T2M_MIN,WS50M_MIN,WS50M_MAX,avg_temp,relative_humidity,avg_wind_speed,Date
1,1,2016,322212.93,11.8,19.1,13.6,11.8,17.1,16.3,77.6,14.4,01-01-2016
1,2,2016,323133.95,9.6,17.4,13.7,6.7,14.4,15.6,70.8,10.6,02-01-2016
1,3,2016,317665.92,13.7,19.5,17.6,8.7,15.2,18.5,74.2,11.9,03-01-2016
1,4,2016,353210.4,15,19.9,17.8,3.2,18,18.9,79.1,10.6,04-01-2016
1,5,2016,358082.97,13.5,19.6,16.6,6.9,13.8,18.1,73,10.3,05-01-2016
1,6,2016,357451.06,12.5,17,15.6,0.4,8.3,16.3,78.4,4.3,06-01-2016
1,7,2016,351570.67,14,18.3,15.8,2.1,16.3,17,84.2,9.2,07-01-2016
1,8,2016,355814.96,11.8,19.1,16,4.2,13.3,17.6,70.5,8.7,08-01-2016
1,9,2016,344216.79,14.2,19.2,17,5.5,15.3,18.1,78,10.4,09-01-2016
1,10,2016,352812.68,11.9,18.9,16.9,3.3,15.5,17.9,68.2,9.4,10-01-2016
1,11,2016,436716.4,11.5,18,15,8.7,15.6,16.5,72.5,12.1,11-01-2016
1,12,2016,435360.14,11.4,16,14,1.2,8.4,15,80.8,4.8,12-01-2016
1,13,2016,438032.58,10.8,16.3,14.4,3.8,14,15.3,76.5,8.9,13-01-2016
1,14,2016,449709.69,12.3,19.2,14.4,3.6,18,16.8,72.3,10.8,14-01-2016
1,15,2016,360495.64,9.9,17.5,16.1,2.4,11.3,16.8,64.3,6.8,15-01-2016
1,16,2016,326492.1,10.9,18.3,14.4,5.9,12.4,16.3,69.6,9.1,16-01-2016
1,17,2016,324006.75,9.5,15.6,14.3,1,11.3,14.9,70.7,6.2,17-01-2016
1,18,2016,383092.64,12.4,20.8,13.8,8.4,25.8,17.3,81.3,17.1,18-01-2016
1,19,2016,425665.84,12.4,21.3,17.4,16.9,22.7,19.4,65.1,19.8,19-01-2016
1,20,2016,461077.73,10.1,17.7,12.3,15.1,25.1,15,71.7,20.1,20-01-2016
1,21,2016,471786.4,8.3,13.6,12.8,13.3,17.6,13.2,71.8,15.4,21-01-2016
1,22,2016,427525.41,9.2,13.5,12.5,4.6,16,13,77.8,10.3,22-01-2016
1,23,2016,366341.92,7.6,13.7,12.5,1.1,15.3,13.1,68.7,8.2,23-01-2016
1,24,2016,341052.04,13.6,19.2,13,6.6,20.8,16.1,84.3,13.7,24-01-2016
1,25,2016,378814.64,8.2,14.5,12.3,13.5,22.4,13.4,72,18,25-01-2016
1,26,2016,352127.53,7.6,14,12.2,5.8,13.1,13.1,69.6,9.4,26-01-2016
1,27,2016,385893.26,9.4,16.3,14,5.2,10.7,15.2,67.7,7.9,27-01-2016
1,28,2016,414895.27,9.4,16,14.6,7.4,10.7,15.3,69.1,9,28-01-2016
1,29,2016,412777.87,10.6,17.1,13.2,0.4,9.7,15.2,73.5,5.1,29-01-2016
1,30,2016,369643.93,14.7,18.9,13.5,1.6,18,16.2,84.9,9.8,30-01-2016
1,31,2016,356753.93,11.3,14.9,13.9,5,13.5,14.4,81.8,9.2,31-01-2016
2,1,2016,379023.89,10,16.7,13.4,5.6,16.7,15,74.8,11.1,01-02-2016
2,2,2016,388994.1,10.8,15.1,12.5,5.6,7.7,13.8,85,6.7,02-02-2016
2,3,2016,409880.86,8.3,13.8,12.5,4.8,12.6,13.2,72.4,8.7,03-02-2016
2,4,2016,377637.15,8.7,12.7,11.7,2.5,10.3,12.2,79.8,6.4,04-02-2016
2,5,2016,368440.69,10.1,17.1,12.1,3.2,10.9,14.6,71.2,7.1,05-02-2016
2,6,2016,345193.01,13.2,18.1,16.5,6.7,15.7,17.3,76,11.2,06-02-2016
2,7,2016,348232.04,12.9,19.7,13.4,5.9,29.2,16.6,84.6,17.6,07-02-2016
2,8,2016,401412.6,9.5,15,13.7,1.9,5.7,14.4,73,3.8,08-02-2016
2,9,2016,403206.31,10.8,16.4,15.1,3.2,15.2,15.7,72.6,9.2,09-02-2016
2,10,2016,410950.56,8.6,16.9,11.5,14.2,21.7,14.2,72.5,17.9,10-02-2016
2,11,2016,411007.47,6.6,11.3,10.5,14.1,18.4,10.9,74.6,16.2,11-02-2016
2,12,2016,421946.35,7.5,11.7,11,6.2,14,11.4,76.9,10.1,12-02-2016
2,13,2016,393218.79,8.4,15.4,11.4,4.5,6.2,13.4,71.8,5.4,13-02-2016
2,14,2016,393270.25,12.7,18.5,15.6,6.3,17.6,17,75.6,11.9,14-02-2016
2,15,2016,437835.94,17.1,19.3,18.5,17.2,22.5,18.9,89.2,19.8,15-02-2016
2,16,2016,405826.84,12.3,18.3,14.2,4.9,16,16.2,81.2,10.5,16-02-2016
2,17,2016,383909.13,10.2,17,14.2,4.6,13.8,15.6,68.6,9.2,17-02-2016
2,18,2016,396461.96,10.3,16.8,13.4,4.3,13.6,15.1,75.2,8.9,18-02-2016
2,19,2016,434776.56,10.9,18,13.5,3.5,10.7,15.7,70.5,7.1,19-02-2016
2,20,2016,382942.55,12.5,17.5,16.3,5.5,15.9,16.9,75,10.7,20-02-2016
2,21,2016,370034.24,16.7,19.2,17.4,10.4,18.5,18.3,89.2,14.5,21-02-2016
2,22,2016,432434.98,9.6,17.6,12.7,5.2,15.4,15.1,73.9,10.3,22-02-2016
2,23,2016,440782.37,9.5,16.9,12.6,3.2,10,14.8,73.7,6.6,23-02-2016
2,24,2016,456131.74,13.5,17.9,14.3,6.7,10.8,16.1,83.2,8.8,24-02-2016
2,25,2016,484358.25,9.6,14.1,11.9,4.8,9.9,13,82.3,7.3,25-02-2016
2,26,2016,431360.71,8.2,13.6,12.3,4.7,9.4,12.9,73.2,7,26-02-2016
2,27,2016,378886.37,7.8,15.1,13.1,1.1,10,14.1,67.4,5.6,27-02-2016
2,28,2016,369335.57,10.4,16.9,14.6,4.1,9,15.8,68.4,6.5,28-02-2016
2,29,2016,409254.94,12.6,18.4,13.5,6.8,21.5,16,85,14.1,29-02-2016
3,1,2016,412802.45,11.3,18.8,12.3,11.2,22.4,15.5,79,16.8,01-03-2016
3,2,2016,430493.63,8.7,13.3,12,7.5,13.1,12.6,75.9,10.3,02-03-2016
3,3,2016,442619.02,7.8,15.4,11.4,8.6,13,13.4,71.2,10.8,03-03-2016
3,4,2016,427598.52,9,16,13.1,10.4,13.8,14.5,70.5,12.1,04-03-2016
3,5,2016,391388.15,8.2,13,11.7,10.9,12.6,12.4,76.4,11.7,05-03-2016
3,6,2016,380976.94,6.8,11.8,10.5,3.8,12.7,11.2,75.5,8.3,06-03-2016
3,7,2016,438333.78,9.1,15.3,11.8,4,11,13.6,73.9,7.5,07-03-2016
3,8,2016,432971.2,14.6,18.6,15,5.6,19.5,16.8,89.5,12.5,08-03-2016
3,9,2016,456426.76,14.5,17.7,16.4,3.6,14.5,17,85.1,9.1,09-03-2016
3,10,2016,446846.88,15.4,18.6,16.5,4.7,15.8,17.6,86.9,10.2,10-03-2016
3,11,2016,432895.62,12.9,18.4,13.2,8.1,14.9,15.8,88.5,11.5,11-03-2016
3,12,2016,401527.53,11.3,14.4,13.5,7.3,10.1,13.9,82.5,8.7,12-03-2016
3,13,2016,384559.83,10.7,15.8,14,5.5,9.6,14.9,76.7,7.6,13-03-2016
3,14,2016,423177.05,12.6,17.4,15.9,6.9,12.3,16.6,77.5,9.6,14-03-2016
3,15,2016,398701.58,13.6,19.8,13.7,13,27.7,16.8,84.6,20.4,15-03-2016
3,16,2016,393311.69,6.8,13.6,12.5,1.6,15.4,13.1,66.4,8.5,16-03-2016
3,17,2016,396833.62,6.8,15.6,12.7,1.6,6.4,14.1,61.9,4,17-03-2016
3,18,2016,386635.43,10.6,15.8,15.1,6.4,8.9,15.5,72,7.6,18-03-2016
3,19,2016,337407.31,9.6,15.5,14.4,3.5,7.7,14.9,71.1,5.6,19-03-2016
3,20,2016,328673.34,13.1,17.5,14.4,9,19.8,15.9,81.8,14.4,20-03-2016
3,21,2016,367512.43,8.2,14,12.1,2.5,14.5,13.1,74.1,8.5,21-03-2016
3,22,2016,371193.23,8.1,14.3,11.4,0.6,6.3,12.8,71.1,3.5,22-03-2016
3,23,2016,371983.44,8.9,16.7,13.3,1.8,8.5,15,68.2,5.2,23-03-2016
3,24,2016,377285.98,12.8,17.4,16.8,7.6,13.2,17.1,75.9,10.4,24-03-2016
3,25,2016,327333.62,9.7,17.2,12.8,10.6,14.8,15,76.1,12.7,25-03-2016
3,26,2016,328960.41,7.8,13.1,12.3,4.6,10.4,12.7,72,7.5,26-03-2016
3,27,2016,320133.22,8.9,15.2,11.3,0.4,9.6,13.2,76.7,5,27-03-2016
3,28,2016,334974.47,14.9,17.8,15.5,6.6,11.7,16.6,87.2,9.2,28-03-2016
3,29,2016,378120.55,13.1,17.3,15.3,7.8,14.5,16.3,82.6,11.1,29-03-2016
3,30,2016,374324.36,9.5,15.3,15,1,13.1,15.2,69,7.1,30-03-2016
3,31,2016,370412.37,10.7,17.2,15,1.4,10.8,16.1,70.3,6.1,31-03-2016
4,1,2016,365658.24,8.5,14.9,13.2,8.7,11.6,14,68,10.1,01-04-2016
4,2,2016,344990.87,8.4,13.5,12.9,6.7,9.5,13.2,72.1,8.1,02-04-2016
4,3,2016,335194.69,7.9,13.5,12.6,3.2,8.1,13,71.4,5.7,03-04-2016
4,4,2016,379471.3,11.6,17.4,13.6,5,19.2,15.5,77.8,12.1,04-04-2016
4,5,2016,387323.52,16,18.2,15.5,3.4,20.9,16.9,92.4,12.1,05-04-2016
4,6,2016,398916.86,13.3,16.4,15.5,2.4,9.5,15.9,83.7,5.9,06-04-2016
4,7,2016,377326.96,9.7,16.3,14.5,2.7,12.2,15.4,70,7.5,07-04-2016
4,8,2016,377471.94,16.9,18.9,16.5,8,18.4,17.7,92.7,13.2,08-04-2016
4,9,2016,342173.64,12.3,17.1,15.6,3.2,9.2,16.4,77.8,6.2,09-04-2016
4,10,2016,328488.72,13,16.5,14.6,3.1,8.3,15.6,85.3,5.7,10-04-2016
4,11,2016,364349.87,13.9,17,14.4,3.1,15.5,15.7,87.6,9.3,11-04-2016
4,12,2016,372396.65,7.8,14.1,12.4,7.9,17.2,13.3,70.8,12.5,12-04-2016
4,13,2016,365381.53,8.6,14.8,12.6,3.8,9.4,13.7,72.7,6.6,13-04-2016
4,14,2016,370131,14.8,19.1,14.9,9.6,18.7,17,88.7,14.2,14-04-2016
4,15,2016,370702.72,15.9,19.7,15.3,8.8,23.8,17.5,88.1,16.3,15-04-2016
4,16,2016,343373.58,9,15.3,14.2,5.6,15.5,14.7,68.4,10.5,16-04-2016
4,17,2016,332094.16,10.3,17.6,14.3,2.9,15,15.9,70.5,8.9,17-04-2016
4,18,2016,367072.77,17.7,19.3,17.5,11.7,15.3,18.4,95,13.5,18-04-2016
4,19,2016,371555.82,16.8,19.2,15.2,4.7,15.7,17.2,95.8,10.2,19-04-2016
4,20,2016,372268.12,12.4,16.1,15.1,3.7,10.1,15.6,80.8,6.9,20-04-2016
4,21,2016,377412.53,9,16.1,14.3,1.6,6.7,15.2,67.5,4.1,21-04-2016
4,22,2016,373193.92,15.5,19.4,16.1,6.9,21.2,17.7,88.3,14,22-04-2016
4,23,2016,337348.79,14.4,18.4,16.3,3.9,14.6,17.3,85.9,9.3,23-04-2016
4,24,2016,323720.98,15.6,18.2,16.9,4.5,8,17.6,88.8,6.2,24-04-2016
4,25,2016,324885.88,12.4,17.9,15.3,7.3,10.8,16.6,78.8,9,25-04-2016
4,26,2016,367435.07,9.4,15.6,15.1,4.8,7.6,15.4,67.1,6.2,26-04-2016
4,27,2016,367974.27,11.9,16.6,15.5,3.2,6.1,16,75.9,4.7,27-04-2016
4,28,2016,369119.57,13.2,17.3,16.5,4.2,17.3,16.9,80.2,10.8,28-04-2016
4,29,2016,369499.24,18.3,19.8,17.6,11,16.6,18.7,94.9,13.8,29-04-2016
4,30,2016,342597.97,11.6,18.5,16,9.1,13.3,17.2,72.5,11.2,30-04-2016
5,1,2016,321545.8,10.8,18,15.4,2.8,10.4,16.7,69.5,6.6,01-05-2016
5,2,2016,364323.57,14.6,18.8,15.5,6.7,10.8,17.1,83.7,8.7,02-05-2016
5,3,2016,364272.52,10.8,15.7,15.1,4.1,7.5,15.4,74.4,5.8,03-05-2016
5,4,2016,365033.61,14.4,18.4,15.8,7.6,13,17.1,84.2,10.3,04-05-2016
5,5,2016,369725.12,18.1,19.7,18.4,11.5,15.7,19,94.4,13.6,05-05-2016
5,6,2016,369712.07,16.4,19.5,18.2,0.3,10.5,18.8,87.2,5.4,06-05-2016
5,7,2016,344007.13,16.7,19.9,18.1,0.6,12.2,19,88.3,6.4,07-05-2016
5,8,2016,340549.18,17.2,20.4,17.9,4.8,16.3,19.1,88.5,10.6,08-05-2016
5,9,2016,372190.48,11.4,18.7,17.8,6.6,10.2,18.2,64.9,8.4,09-05-2016
5,10,2016,370499.12,16.5,19.6,17.8,4.9,12.6,18.7,88.3,8.8,10-05-2016
5,11,2016,368161.37,19.6,20.2,19.6,8.9,10.6,19.9,97.8,9.8,11-05-2016
5,12,2016,370291.77,19.7,20.1,20,7.9,10.6,20,97.7,9.2,12-05-2016
5,13,2016,367774.89,19.7,20.1,20,0.2,7.9,20,97.6,4.1,13-05-2016
5,14,2016,341713.3,18.2,20,18.7,0.4,5.5,19.3,92.9,2.9,14-05-2016
5,15,2016,328148.69,16.4,18.7,18.4,5.3,9.1,18.6,87.4,7.2,15-05-2016
5,16,2016,366746.7,16.3,19.7,18.6,7.4,9.1,19.2,82.5,8.3,16-05-2016
5,17,2016,367361.39,17.1,20.1,19.7,7.4,8.7,19.9,84,8.1,17-05-2016
5,18,2016,376992.98,18.2,20.3,20,7.7,9.3,20.1,88.7,8.5,18-05-2016
5,19,2016,372292.26,19.2,20.6,20.2,1.4,9.5,20.4,92.6,5.4,19-05-2016
5,20,2016,372638.46,19.7,20.5,20.2,1,10.5,20.3,95.7,5.8,20-05-2016
5,21,2016,349493.93,19.2,20.3,19.9,6.5,12.6,20.1,94.7,9.6,21-05-2016
5,22,2016,336308.9,18.2,20.7,19.7,1.1,9.6,20.2,88.4,5.4,22-05-2016
5,23,2016,368334.7,16.5,20.1,19.6,0.3,5,19.9,80.7,2.7,23-05-2016
5,24,2016,378425.76,16.5,20.1,18.1,3.4,9.1,19.1,83.6,6.2,24-05-2016
5,25,2016,385368.76,14.9,19.2,18.5,3.3,5.9,18.8,77.2,4.6,25-05-2016
5,26,2016,391989.82,15.5,20.3,18.3,3.2,6.3,19.3,79,4.8,26-05-2016
5,27,2016,385596.42,19.2,20.8,20.3,5.2,7.5,20.6,91.8,6.3,27-05-2016
5,28,2016,388561.45,20.8,21.8,20.5,5.6,12.8,21.1,97,9.2,28-05-2016
5,29,2016,374580.01,16.3,20.2,19.2,2,9.4,19.7,81.7,5.7,29-05-2016
5,30,2016,418814.72,15.8,19.7,17.5,1.8,11.1,18.6,82.1,6.4,30-05-2016
5,31,2016,426800.72,16.4,20,17.6,7.7,12.3,18.8,83.8,10,31-05-2016
6,1,2016,405883.03,18.9,21.1,19.9,7,10.8,20.5,90.7,8.9,01-06-2016
6,2,2016,408787.76,18.1,21.1,18.8,3.9,8.7,19.9,87.8,6.3,02-06-2016
6,3,2016,407816.22,14.5,19.4,18.7,4.4,8.7,19.1,74.9,6.5,03-06-2016
6,4,2016,387868.24,12.1,19.6,19,1.5,6.4,19.3,63.3,4,04-06-2016
6,5,2016,380818.37,15,19.1,18.4,1.1,6,18.8,79.2,3.6,05-06-2016
6,6,2016,403668.49,16,20.3,18.7,1.3,6.8,19.5,80,4.1,06-06-2016
6,7,2016,412968.8,13.6,18.9,17.9,4.6,6.5,18.4,73.9,5.6,07-06-2016
6,8,2016,401963.73,14.8,20,18.9,4.3,7.7,19.4,75.3,6,08-06-2016
6,9,2016,388501.39,18.1,21.2,19.8,7.8,12.3,20.5,86.1,10.1,09-06-2016
6,10,2016,387661.98,21.4,22,21.1,7.8,13.3,21.6,97.2,10.5,10-06-2016
6,11,2016,368622.16,19.1,22,20.5,3.6,9.8,21.2,88.6,6.7,11-06-2016
6,12,2016,377431.96,15.8,20.6,19.3,5.3,8.8,19.9,77.3,7,12-06-2016
6,13,2016,381888.6,16.1,19.2,18.4,4,12.8,18.8,84.4,8.4,13-06-2016
6,14,2016,413701.37,20.7,22.7,19.1,8.9,18,20.9,94.3,13.4,14-06-2016
6,15,2016,417776.23,18.9,21.8,20.1,6.8,14.7,21,88.7,10.7,15-06-2016
6,16,2016,409961.67,16.6,20,19.5,3.8,6.6,19.7,82.1,5.2,16-06-2016
6,17,2016,412245.85,18.7,22.2,19.4,4,12.8,20.8,88.8,8.4,17-06-2016
6,18,2016,379002.88,19.8,22.1,20.8,8.6,13.6,21.4,90.5,11.1,18-06-2016
6,19,2016,381860.74,17.1,20.7,19.8,5.4,8.3,20.3,82.7,6.8,19-06-2016
6,20,2016,405407.75,16.2,20.4,19.8,4.7,7.8,20.1,78.5,6.3,20-06-2016
6,21,2016,416572.14,19.2,21.8,20.4,7.8,12.1,21.1,88.5,9.9,21-06-2016
6,22,2016,409104.92,20.6,22.5,21.2,5.5,16.5,21.8,92.3,11,22-06-2016
6,23,2016,421537.75,19.7,22.1,20.4,2.8,11.8,21.3,91.4,7.3,23-06-2016
6,24,2016,430349,21.3,22.8,21.7,2.5,17.8,22.3,94.2,10.2,24-06-2016
6,25,2016,422451.11,22.1,23,21.8,3.2,10.8,22.4,97.1,7,25-06-2016
6,26,2016,429513.89,22.9,23.5,23,9.7,11,23.2,98,10.4,26-06-2016
6,27,2016,471464.69,22.8,23.5,22.7,2.4,10.5,23.1,97.6,6.5,27-06-2016
6,28,2016,460425.03,23.2,23.7,23.1,3.1,10.1,23.4,98.1,6.6,28-06-2016
6,29,2016,455891.37,23.3,23.8,23.5,8,11.2,23.6,98,9.6,29-06-2016
6,30,2016,464388.26,20.7,23.4,21.8,4.2,7.9,22.6,90.9,6,30-06-2016
7,1,2016,432871.94,19.5,22.8,21.9,3.6,5.9,22.3,84.1,4.7,01-07-2016
7,2,2016,408352.01,20.8,23.4,22.8,4.1,6.1,23.1,86.8,5.1,02-07-2016
7,3,2016,402696.24,21.6,25.1,23.4,3.9,6.7,24.2,83.7,5.3,03-07-2016
7,4,2016,453380.23,23.3,25.1,24.6,7,9,24.8,90.8,8,04-07-2016
7,5,2016,453428.26,22.1,24.7,22.5,4.2,9.3,23.6,90.6,6.7,05-07-2016
7,6,2016,443334.36,19,22.5,22,4.2,6.7,22.2,81.9,5.4,06-07-2016
7,7,2016,431883.82,20.4,24.7,22.5,3.8,8.5,23.6,82.1,6.2,07-07-2016
7,8,2016,434917.33,21.8,24.8,23.6,9.2,11.6,24.2,87.3,10.4,08-07-2016
7,9,2016,402119.11,20.8,23.9,23.5,3,9.3,23.7,83.6,6.1,09-07-2016
7,10,2016,383301.55,22.5,25.4,24,3.3,14.4,24.7,88.5,8.8,10-07-2016
7,11,2016,412299.89,22.8,25,23.1,3.9,14.1,24.1,91.3,9,11-07-2016
7,12,2016,410155.37,20.5,24,23,2.8,7.6,23.5,83.1,5.2,12-07-2016
7,13,2016,439457.26,19.4,23,22.5,2.2,5.7,22.7,81.4,4,13-07-2016
7,14,2016,449775.01,22.4,25.2,23.1,4.6,13.2,24.2,88.1,8.9,14-07-2016
7,15,2016,448949.52,24,26,25.1,12.5,18.4,25.5,90,15.5,15-07-2016
7,16,2016,414835.39,24.4,25.8,24.7,6.7,14.8,25.2,94.1,10.8,16-07-2016
7,17,2016,380844.08,22,24.6,23.5,4.2,7.6,24,88.3,5.9,17-07-2016
7,18,2016,397436.13,19.6,23.6,23.2,3.9,6.5,23.4,79.2,5.2,18-07-2016
7,19,2016,393814.2,19.5,23.5,23.2,4.6,6.1,23.3,78.9,5.4,19-07-2016
7,20,2016,406050.57,20.2,24.1,23.3,3.2,5.3,23.7,81,4.2,20-07-2016
7,21,2016,397982.51,20.2,24.5,23.8,2.3,4.6,24.1,78.3,3.5,21-07-2016
7,22,2016,382044.63,19.9,24.5,23.6,0.8,4.1,24.1,77.6,2.4,22-07-2016
7,23,2016,364602,21.1,25,24.3,3.3,5.9,24.7,80.2,4.6,23-07-2016
7,24,2016,404532.6,21.5,24.2,23.9,3.5,5.4,24,85.3,4.5,24-07-2016
7,25,2016,426437.35,20.8,24.3,24,3.2,5,24.1,81.5,4.1,25-07-2016
7,26,2016,423631.71,21.3,25.1,24.4,4.2,6.5,24.8,81.3,5.4,26-07-2016
7,27,2016,420295.41,20.9,25.1,24.5,2,4.8,24.8,79,3.4,27-07-2016
7,28,2016,423114.43,22.8,26.2,25,3.1,8.1,25.6,83.8,5.6,28-07-2016
7,29,2016,426702.38,23.1,26.7,25.8,6.3,9,26.2,82.8,7.6,29-07-2016
7,30,2016,396883.92,23.9,26.7,25.9,9.2,12.6,26.3,87,10.9,30-07-2016
7,31,2016,377307.63,24.1,26.1,25.8,11.1,13,26,89,12,31-07-2016
8,1,2016,413998.06,23.3,26.2,25.9,11,12.7,26,84.8,11.9,01-08-2016
8,2,2016,442716.86,22.4,26.1,25.8,9.3,11.1,26,80.5,10.2,02-08-2016
8,3,2016,450353.47,23.2,26.4,25.7,8,9,26.1,84,8.5,03-08-2016
8,4,2016,441130.42,22.9,26.7,26.3,5.2,7.7,26.5,80.5,6.4,04-08-2016
8,5,2016,437791.63,23.7,26.5,25.8,6.2,8.8,26.1,86.4,7.5,05-08-2016
8,6,2016,405108.38,24.6,26.7,26.4,7.3,9,26.6,88.5,8.2,06-08-2016
8,7,2016,385888.53,24.3,26.6,26,8.4,17.3,26.3,88.7,12.8,07-08-2016
8,8,2016,412672.42,24.7,26.6,26.2,15.6,16.9,26.4,90.8,16.2,08-08-2016
8,9,2016,415893.7,24.8,26.5,26.2,10.1,15.9,26.3,91,13,09-08-2016
8,10,2016,386993.23,24.3,26.6,26.4,8.3,9.8,26.5,87.7,9,10-08-2016
8,11,2016,395890.24,22.9,26.4,25.9,6.2,8.7,26.2,82.2,7.4,11-08-2016
8,12,2016,414611.11,22.9,26.5,25.9,3.2,8.3,26.2,82.1,5.7,12-08-2016
8,13,2016,378806.58,22.8,26.5,25.1,4.4,16.4,25.8,83,10.4,13-08-2016
8,14,2016,370895.06,23.7,26.6,25.7,4.7,15,26.2,86.1,9.8,14-08-2016
8,15,2016,401593.7,23.2,26.7,25.7,6.3,11.4,26.2,83.6,8.8,15-08-2016
8,16,2016,397238.11,24.8,26.4,26.2,11.1,11.9,26.3,91.3,11.5,16-08-2016
8,17,2016,391092.7,23.4,26.2,25.9,10.9,11.9,26.1,85.1,11.4,17-08-2016
8,18,2016,388957.7,24.5,26.6,25.8,12.2,15.6,26.2,90,13.9,18-08-2016
8,19,2016,385082.88,24.9,26.4,25.8,11.2,17.4,26.1,92.7,14.3,19-08-2016
8,20,2016,367226.72,24.5,26.3,25.8,13.7,19.7,26,90.8,16.7,20-08-2016
8,21,2016,368258.55,23.7,26.2,25.9,8.9,13.2,26.1,86.6,11,21-08-2016
8,22,2016,438156.33,22.8,26.1,25.8,8.2,9,26,82.4,8.6,22-08-2016
8,23,2016,426192.05,22.9,26.2,25.5,6.9,8.8,25.9,82.8,7.8,23-08-2016
8,24,2016,440678.16,23.5,26.4,25.4,6.2,9.8,25.9,86.3,8,24-08-2016
8,25,2016,428325.72,23.7,26.4,26.1,8.9,13.9,26.3,85.9,11.4,25-08-2016
8,26,2016,430212.36,24.2,26.4,25.6,8,19.2,26,89.4,13.6,26-08-2016
8,27,2016,386322.32,24.6,26.8,26.1,3.4,9,26.4,89.2,6.2,27-08-2016
8,28,2016,369884.88,23.7,26.9,26.5,0.6,3.2,26.7,83.4,1.9,28-08-2016
8,29,2016,407651.55,24.4,27.3,26.6,0.5,8,27,85.7,4.2,29-08-2016
8,30,2016,403032.65,24.4,27.6,26.3,2.4,10.1,26.9,84.6,6.2,30-08-2016
8,31,2016,390266.12,24,27.1,26.1,2.1,7.2,26.6,86.1,4.7,31-08-2016
9,1,2016,373908.16,24.4,27.2,26.9,6.4,8.1,27.1,85.2,7.3,01-09-2016
9,2,2016,397906.66,24.2,27.1,26.9,8.1,9.1,27,84.6,8.6,02-09-2016
9,3,2016,356362.21,23.7,26.9,26.5,5,8.1,26.7,83.5,6.5,03-09-2016
9,4,2016,345612.81,22.6,26.9,26.3,2.3,4.7,26.6,78.3,3.5,04-09-2016
9,5,2016,384206.06,21.8,26.2,25.9,1.6,3.3,26,77.6,2.4,05-09-2016
9,6,2016,384760.36,22.3,26.8,26,2.2,6.4,26.4,77.6,4.3,06-09-2016
9,7,2016,379011.01,22.8,27.1,26.4,4,6.3,26.7,79.2,5.2,07-09-2016
9,8,2016,378614.34,24.1,27.4,26.8,4.9,6.7,27.1,83.4,5.8,08-09-2016
9,9,2016,373419.36,24.7,27.7,26.8,6,8.1,27.2,84.6,7,09-09-2016
9,10,2016,345402.65,25.1,27.9,27.5,5.4,9.8,27.7,85.2,7.6,10-09-2016
9,11,2016,335233.49,24.9,28,27.6,4.8,9.6,27.8,84,7.2,11-09-2016
9,12,2016,368592.75,22.9,28,27.6,1.8,4.6,27.8,74.6,3.2,12-09-2016
9,13,2016,377988.54,24.5,27.5,27.2,3,6.8,27.4,84,4.9,13-09-2016
9,14,2016,376373.8,24.5,27.4,27.1,5.9,8.3,27.2,85.3,7.1,14-09-2016
9,15,2016,370493.72,24.2,27.6,27.1,7,10.4,27.3,82.4,8.7,15-09-2016
9,16,2016,366922.65,23.9,27.4,25.6,0.3,8.5,26.5,85.3,4.4,16-09-2016
9,17,2016,344904.54,22.7,26.5,25.5,0.5,4.7,26,81,2.6,17-09-2016
9,18,2016,359120.72,23.5,27.9,26.4,3.5,7.4,27.1,81,5.4,18-09-2016
9,19,2016,368363.05,24.3,28.1,27.5,7.7,11,27.8,80.8,9.4,19-09-2016
9,20,2016,378949.98,23.9,27.8,27.5,8.8,10.4,27.6,80,9.6,20-09-2016
9,21,2016,387962.15,25.5,28,27.8,9.3,12,27.9,86.6,10.7,21-09-2016
9,22,2016,382719.18,24.4,27.8,26,3.5,9.6,26.9,87.4,6.6,22-09-2016
9,23,2016,370997.59,23.4,27.4,26,1.6,4.2,26.7,81.5,2.9,23-09-2016
9,24,2016,337623.76,23.3,27.4,26.8,0.1,4.1,27.1,80.4,2.1,24-09-2016
9,25,2016,328742.71,23.5,27.6,26.6,1.2,4.8,27.1,80.5,3,25-09-2016
9,26,2016,359816.05,24.1,27.2,26.7,0.9,4.6,26.9,83.9,2.7,26-09-2016
9,27,2016,368192.8,23.8,27.3,26.5,2.4,5.4,26.9,83.5,3.9,27-09-2016
9,28,2016,364720.4,23.2,28.1,27.2,5.6,8.3,27.7,76.5,7,28-09-2016
9,29,2016,374926.36,23.3,27.8,27.1,8.6,12.6,27.5,78.8,10.6,29-09-2016
9,30,2016,371330.72,22,27.5,24.8,4.7,15.3,26.1,78.3,10,30-09-2016
10,1,2016,324491.86,19.1,24.8,24.3,4.2,5.5,24.6,71.5,4.9,01-10-2016
10,2,2016,315211.24,19.8,25.2,24.8,2.1,4.8,25,72.6,3.4,02-10-2016
10,3,2016,318407.47,21.8,26.5,25.1,2.3,6.9,25.8,78.1,4.6,03-10-2016
10,4,2016,354617.86,23.9,27.8,26.6,7.3,12.3,27.2,81.9,9.8,04-10-2016
10,5,2016,355010.23,19.6,27,24.4,4,10.3,25.7,69.8,7.1,05-10-2016
10,6,2016,356271.49,22.2,27.8,24.4,4.9,13.4,26.1,79,9.2,06-10-2016
10,7,2016,359350.99,18.9,25.3,22.7,7.2,12.1,24,71.9,9.6,07-10-2016
