LAT,LON,YEAR,MO,DY,relative_humidity,dew_temp,max_temp,min_temp,temp2m,WS50M_MIN,WS10M_MIN,WS50M_MAX,WS10M_MAX,WS50M,WS10M
-37.82549,144.98161,2019,9,9,75.19,3.85,11.98,5.13,7.94,5.89,3.19,12,9.48,9.77,7.05
-37.82549,144.98161,2019,9,10,79.21,5.67,14.43,5.23,9.06,0.9,0.55,5.94,3.35,3.66,2.45
-37.82549,144.98161,2019,9,11,70.18,5.79,18.81,4.03,10.95,3.37,2.3,9.24,5.78,5.79,3.85
-37.82549,144.98161,2019,9,12,68.51,6.32,18.21,6.63,11.87,4.55,2.75,12.28,8.83,8.74,6.19
-37.82549,144.98161,2019,9,13,74.97,6.2,17.04,4.7,10.4,2.07,1.5,8,5.47,5.19,3.44
-37.82549,144.98161,2019,9,14,68.88,6.38,18.35,6.7,11.85,2.09,1.73,7.49,4.34,4.73,2.93
-37.82549,144.98161,2019,9,15,75.15,9.28,18.11,10.53,13.55,3.48,1.99,10.46,7.94,7.88,5.23
-37.82549,144.98161,2019,9,16,75.18,4.77,11.28,5.54,8.89,3.95,2.48,8.63,7.22,7.14,5.14
-37.82549,144.98161,2019,9,17,68.06,2.29,13.29,3.47,7.77,4.04,2.85,6.54,4.71,5.37,3.74
-37.82549,144.98161,2019,9,18,67.7,4.55,17.82,3.87,10.2,1.67,0.93,5.58,3.28,3.11,2.19
-37.82549,144.98161,2019,9,19,67.58,8.31,20.87,6.05,14.15,6.09,3.49,12.96,9.28,9.91,6.59
-37.82549,144.98161,2019,9,20,62.44,10.66,22.48,14.11,17.85,8.29,4.25,13.89,9.2,11.42,7.44
-37.82549,144.98161,2019,9,21,71.26,9.03,16.92,7.8,14.09,4.98,2.85,13.71,10.49,9.04,6.05
-37.82549,144.98161,2019,9,22,70.99,4.36,14.12,4.54,9.3,4.64,2.89,6.49,5.35,5.76,3.89
-37.82549,144.98161,2019,9,23,78.66,5.88,13.51,6.05,9.37,4.45,2.49,7.33,6.01,5.65,3.98
-37.82549,144.98161,2019,9,24,78.2,5.84,14.82,4.77,9.42,4.36,2.38,6.18,5.12,5.04,3.52
-37.82549,144.98161,2019,9,25,77.78,6.84,16.3,5.81,10.53,1.72,1.13,5.01,3.17,3.61,2.54
-37.82549,144.98161,2019,9,26,70.76,7.1,18.75,7.01,12.19,0.19,0.16,6.96,3.79,2.68,1.74
-37.82549,144.98161,2019,9,27,66.72,5.21,18.35,6.1,11.11,7.06,3.95,11.37,9.3,9.21,6.52
-37.82549,144.98161,2019,9,28,69.75,4.42,14.85,5.64,9.62,2.54,1.66,6.93,4.15,4.6,3.25
-37.82549,144.98161,2019,9,29,74.83,5.76,15.38,5.29,9.98,2.16,1.43,6.44,5.4,5.5,3.88
-37.82549,144.98161,2019,9,30,71.07,4.41,13.76,5.4,9.34,4.27,2.61,6.91,5.65,5.96,4.21
-37.82549,144.98161,2019,10,1,60.02,4.62,21.48,4.04,12.09,1.65,1.02,5.28,3.09,3.2,2.18
-37.82549,144.98161,2019,10,2,54.16,6.09,23.25,7.04,15.26,5.38,2.94,8.36,6.38,6.69,4.2
-37.82549,144.98161,2019,10,3,57.48,8.67,25.34,11.49,17.07,4.89,2.73,9.3,7.05,7.15,4.59
-37.82549,144.98161,2019,10,4,74.95,7.73,16.44,8.77,11.99,2.84,2.26,6.35,4.94,4.48,3.45
-37.82549,144.98161,2019,10,5,71.76,9.08,21.92,7.22,14.04,2.04,1.42,10.13,6.41,4.34,2.89
-37.82549,144.98161,2019,10,6,66.77,11.74,22.87,11.12,17.92,5.02,3.5,12.44,9,9.61,6.78
-37.82549,144.98161,2019,10,7,70.24,6.92,17.02,7.79,12.12,3.36,1.9,4.92,3.88,4.17,2.94
-37.82549,144.98161,2019,10,8,81.21,6.23,12.14,6.59,9.28,5.39,3.04,9.7,7.99,7.58,5.38
-37.82549,144.98161,2019,10,9,78.29,6.44,14.55,6.53,10.02,5.14,2.9,6.68,5.54,5.91,4.23
-37.82549,144.98161,2019,10,10,77.94,6.84,15.12,7.51,10.49,4.23,2.75,6,5.12,4.88,3.67
-37.82549,144.98161,2019,10,11,74.28,7.39,16.68,7.95,11.77,3.84,2.78,7.29,4.84,5.43,3.93
-37.82549,144.98161,2019,10,12,69.15,7.23,18.32,6.92,12.67,1.41,1.2,6.06,3.8,4.13,2.74
-37.82549,144.98161,2019,10,13,58.94,6.94,20.71,8.14,14.83,4.6,2.82,8.21,6.5,6.96,4.56
-37.82549,144.98161,2019,10,14,63.46,9.36,23.25,11.1,16.23,3.09,2.46,7.37,5.74,6.07,4.22
-37.82549,144.98161,2019,10,15,71.06,8.26,19.1,9.19,13.34,3.03,2.35,5.27,3.74,3.96,3.08
-37.82549,144.98161,2019,10,16,83.07,10.24,16.9,9.69,13.04,1.1,0.6,4.9,3.8,3.33,2.36
-37.82549,144.98161,2019,10,17,79.79,6.87,13.26,6.48,10.18,2.48,1.35,11.42,9.07,8.33,6.01
-37.82549,144.98161,2019,10,18,67.09,5.92,19.69,4.43,11.76,4.28,2.67,14.02,10.78,8.95,6.41
-37.82549,144.98161,2019,10,19,70.81,4.74,13.7,6.09,9.73,5.09,2.96,10,8.12,7.8,5.53
-37.82549,144.98161,2019,10,20,74.02,6.71,16.47,6.15,11.12,4.8,2.7,8.04,6.55,6.65,4.7
-37.82549,144.98161,2019,10,21,74.18,8.31,19.36,8.38,12.74,2.78,2.2,5.34,3.85,3.82,2.85
-37.82549,144.98161,2019,10,22,60.54,6.81,22.99,9.1,14.28,0.75,1.07,5.13,2.96,2.63,1.98
-37.82549,144.98161,2019,10,23,42.44,5.47,28.31,10.11,18.53,1.16,0.85,4.83,2.77,2.76,1.96
-37.82549,144.98161,2019,10,24,34.16,5.56,30.87,13.08,22.2,3.57,2.28,13.07,7.54,8.96,5.63
-37.82549,144.98161,2019,10,25,46.89,6.88,22.16,11.17,18.45,6.19,3.66,15.64,10.23,10.08,6.87
-37.82549,144.98161,2019,10,26,67.52,5.4,14.18,7.33,11.12,6.79,4.07,14.48,11.27,10.93,8.05
-37.82549,144.98161,2019,10,27,72.41,6.66,17.31,6.52,11.39,4.66,2.86,7.73,6.32,6.23,4.42
-37.82549,144.98161,2019,10,28,54.85,5.27,23.06,6.82,14.19,0.79,0.76,4.16,2.68,2.17,1.56
-37.82549,144.98161,2019,10,29,36.59,3.81,28.27,9.33,19.1,0.57,0.5,9.13,7,5.49,3.9
-37.82549,144.98161,2019,10,30,42.51,6.9,29.59,11.97,20.09,1.49,0.84,7.63,3.82,2.96,1.98
-37.82549,144.98161,2019,10,31,36.8,7.32,31,15.7,22.96,8.12,4.23,10.78,7.7,9.55,6.13
-37.82549,144.98161,2019,11,1,42.09,10.76,30.24,17.41,24.51,8.09,4.16,13.46,9.42,10.82,6.93
-37.82549,144.98161,2019,11,2,76.79,13.01,23.54,13.23,17.07,0.32,0.34,12.15,7.24,4.64,3.37
-37.82549,144.98161,2019,11,3,69.19,9.95,22.7,10.92,15.5,3.09,2.31,7.62,6.16,5.11,3.8
-37.82549,144.98161,2019,11,4,77.28,7.31,15.35,7.22,11.1,2.51,1.6,7.27,6.04,5.43,3.97
-37.82549,144.98161,2019,11,5,57.72,4.5,19.31,6.69,12.56,3.11,2.72,7.72,4.72,5.46,3.72
-37.82549,144.98161,2019,11,6,54.99,5.92,21.41,9.43,14.84,6.87,3.98,14.68,11.08,10.5,7.61
-37.82549,144.98161,2019,11,7,69.33,7.52,17.59,9.15,12.93,9.98,6.99,13.08,10.29,11.46,8.55
-37.82549,144.98161,2019,11,8,77.7,5.99,11.65,6.49,9.67,7.47,4.85,9.66,7.79,8.67,6.46
-37.82549,144.98161,2019,11,9,73.87,5.87,15.04,5.54,10.28,6.74,4.46,13.08,10.36,9.58,7.11
-37.82549,144.98161,2019,11,10,74.48,8.94,18.35,9.51,13.34,1.66,1.2,8.92,6.69,5.95,4.54
-37.82549,144.98161,2019,11,11,43.08,5.47,25.83,8.37,18.29,3.57,2.2,14.54,9.43,9.22,6.15
-37.82549,144.98161,2019,11,12,55.41,4.27,19.31,7.34,12.96,8.32,4.94,13.69,9.89,10.44,7.83
-37.82549,144.98161,2019,11,13,69.78,6.52,17.19,6.36,11.8,6.55,3.88,10.06,8.2,8.35,6.03
-37.82549,144.98161,2019,11,14,67.28,9.28,21.92,9.88,15.23,5.27,2.76,7.8,6.32,6.73,4.72
-37.82549,144.98161,2019,11,15,66.58,7.25,18.93,8.14,13.27,5.85,3.49,9.48,7.66,7.73,5.62
-37.82549,144.98161,2019,11,16,60.58,4.72,18.87,5.97,12.05,5.05,3.17,6.66,5.39,5.73,4.19
-37.82549,144.98161,2019,11,17,64.08,5.77,17.93,8.07,12.31,0.86,0.49,6.55,5.32,5,3.81
-37.82549,144.98161,2019,11,18,49.64,6.3,26.79,7.69,16.89,0.3,0.33,6.59,5.2,4.41,3.24
-37.82549,144.98161,2019,11,19,69.57,9.25,21.03,10.09,14.68,2.5,1.59,5.69,5.42,4.31,3.64
-37.82549,144.98161,2019,11,20,40.78,7.08,33.22,8.1,20.97,0.85,0.73,12.14,7.25,4.93,3.14
-37.82549,144.98161,2019,11,21,37.38,8.15,37.65,12.41,23.63,6.29,4.75,19.06,13.58,12.84,9.36
-37.82549,144.98161,2019,11,22,56.91,6.62,21.3,10.46,15.04,3.28,2.16,6.34,4.84,5.04,4.1
-37.82549,144.98161,2019,11,23,58.69,7.45,22.72,9.68,15.44,0.39,0.2,7.68,6.69,4.79,3.8
-37.82549,144.98161,2019,11,24,49.63,5.16,24.94,8.31,15.66,0.68,0.46,4.65,3.46,2.19,1.78
-37.82549,144.98161,2019,11,25,43.9,6.15,27.69,10.02,18.73,2.17,1.26,8.53,6.56,5.62,3.79
-37.82549,144.98161,2019,11,26,68.44,6.81,16.6,7.99,12.4,5.53,3.07,11.69,9.71,9.06,6.94
-37.82549,144.98161,2019,11,27,46.19,3.63,24.32,6.69,15.14,2.08,1.4,7.06,5.53,4.58,3.4
-37.82549,144.98161,2019,11,28,57.42,7.16,24.95,8.65,15.48,1.32,1.29,6.14,5.29,3.45,2.9
-37.82549,144.98161,2019,11,29,61.76,8.79,25.1,10.26,16.05,0.74,0.81,7.15,6.42,3.94,3.32
-37.82549,144.98161,2019,11,30,62.79,6.2,17.75,8.85,13.07,2.96,1.76,5.96,4.98,4.56,3.62
-37.82549,144.98161,2019,12,1,77.36,7.32,14.25,9.04,11.1,4.15,2.52,10.71,8.65,7.71,5.7
-37.82549,144.98161,2019,12,2,67.17,4.85,14.64,7.35,10.63,7.75,5.24,12.27,9.95,9.98,7.55
-37.82549,144.98161,2019,12,3,65.26,7.37,18.86,8.77,13.7,9.15,6.17,13.8,11.05,11.15,8.37
-37.82549,144.98161,2019,12,4,60.65,7.55,21.76,9.6,15.03,3.87,2.47,9.19,7.42,7.87,5.76
-37.82549,144.98161,2019,12,5,62.62,8.64,23.06,9.29,15.68,3.76,2.43,10.98,8.81,7.73,5.75
-37.82549,144.98161,2019,12,6,59.42,6.77,20.51,9.65,14.53,6.08,3.7,9.69,8.1,7.94,6.01
-37.82549,144.98161,2019,12,7,60.46,7.23,22.97,7.44,14.74,3.89,2.42,7.42,6.53,5.79,4.34
-37.82549,144.98161,2019,12,8,51.89,8.31,27.25,10.45,18.34,1.25,1.25,4.19,2.7,2.75,2.18
-37.82549,144.98161,2019,12,9,41.29,9.1,34.9,15.41,23,3.1,2.09,11.98,9.12,7.36,5.27
-37.82549,144.98161,2019,12,10,65.39,8.66,19.2,10.68,15.02,5.64,4.27,7.94,7.26,6.9,5.78
-37.82549,144.98161,2019,12,11,65.13,8.46,20.49,10.53,14.87,5.12,3.26,7.87,7.08,6.56,5.18
-37.82549,144.98161,2019,12,12,63.66,7.96,20,10.96,14.71,4.73,2.89,8.6,7.52,6.65,5.31
-37.82549,144.98161,2019,12,13,65.04,8.73,20.51,9.71,15.18,4.93,2.93,6.71,5.57,5.75,4.26
-37.82549,144.98161,2019,12,14,68.35,10.83,21.54,12.35,16.6,1.42,0.93,7.08,5.79,5.37,4
-37.82549,144.98161,2019,12,15,60.74,9.36,22.6,12.31,16.91,0.89,0.63,6.64,5.29,4.16,3.17
-37.82549,144.98161,2019,12,16,62.41,10.07,24.08,11.86,17.23,2.62,1.65,5.15,4.7,3.75,2.97
-37.82549,144.98161,2019,12,17,46.7,8.7,29.25,12.05,20.5,1.05,0.9,4.81,4.11,2.64,2.02
-37.82549,144.98161,2019,12,18,30.83,8.24,37.98,15.87,26.97,3.26,2.03,6.02,4.78,4.88,3.37
-37.82549,144.98161,2019,12,19,48.21,9.1,26.73,14.64,20.4,2.3,1.39,5.56,5.27,4.39,3.67
-37.82549,144.98161,2019,12,20,24.04,6.67,41.86,14.41,29.36,2.68,1.63,10.38,7.99,7.17,4.95
-37.82549,144.98161,2019,12,21,57.31,9.67,23.69,11.37,18.17,4.07,2.86,9.2,7.99,7.73,6.52
-37.82549,144.98161,2019,12,22,54.82,6.06,21.24,10.19,15.04,4.79,3.19,7.51,6.59,6.71,5.52
-37.82549,144.98161,2019,12,23,59.76,8.41,23.85,9.99,16.17,2.51,2.56,6.67,6.03,5.13,4.23
-37.82549,144.98161,2019,12,24,56.06,9.1,26.03,10.71,17.93,4.71,2.79,6.55,5.86,5.51,4.3
-37.82549,144.98161,2019,12,25,52.71,10.85,30.65,12.58,20.81,0.59,0.54,7.19,6.14,3.95,3.21
-37.82549,144.98161,2019,12,26,62.38,10.61,24.5,12.05,17.81,3.83,2.37,6.39,5.91,5.13,4.27
-37.82549,144.98161,2019,12,27,46.02,8.59,32.66,10.49,20.63,0.9,0.5,5.42,4.32,3.31,2.48
-37.82549,144.98161,2019,12,28,36.77,9.8,34.02,17.67,25.75,2.43,1.91,9.61,6.18,5.28,3.65
-37.82549,144.98161,2019,12,29,43.23,12.92,38.51,17.18,26.44,1.15,1.04,5.63,4.84,3.39,2.65
-37.82549,144.98161,2019,12,30,34.14,12.36,40.96,19.59,29.93,1.69,1.19,17.65,13.05,9.72,7.05
-37.82549,144.98161,2019,12,31,52.27,7.88,22.51,13,17.76,3.72,2.2,8.14,6.86,6.6,5.58
-37.82549,144.98161,2020,1,1,46.6,7.05,27.13,11.5,18.74,2.39,1.48,6.93,5.66,4.11,3.34
-37.82549,144.98161,2020,1,2,52.36,9.51,27.8,12.9,19.48,2.23,1.6,6.38,5.57,4.19,3.54
-37.82549,144.98161,2020,1,3,35.71,7.42,35.01,12.53,23.57,1.25,0.48,6.58,3.42,3.11,2.06
-37.82549,144.98161,2020,1,4,43.65,7.98,27.45,12.94,20.84,5.5,3.66,11.05,9.79,8.79,6.85
-37.82549,144.98161,2020,1,5,64.31,7.27,16.59,12.44,13.83,6.88,5.1,9.91,7.76,8.17,6.51
-37.82549,144.98161,2020,1,6,73.53,10.15,19.76,11.62,14.78,2.38,2.3,7.04,5.33,4.88,3.78
-37.82549,144.98161,2020,1,7,76.15,13.71,24.59,13.18,17.91,4.33,2.88,7.09,6.41,5.77,4.52
-37.82549,144.98161,2020,1,8,59.01,11.12,26.05,14.54,19.25,5.4,3.77,7.95,6.88,6.47,5.2
-37.82549,144.98161,2020,1,9,51.86,13.27,33.57,13.88,23.69,0.2,0.32,5.89,3.78,3.45,2.23
-37.82549,144.98161,2020,1,10,57.18,12.4,32.03,12.57,21.12,6.36,3.39,12.02,10.26,9,6.62
-37.82549,144.98161,2020,1,11,61.01,8.14,20.77,12,15.56,7.02,4.25,9.21,7.59,7.9,6.17
-37.82549,144.98161,2020,1,12,65.34,9.76,21.82,11.9,16.19,5.5,3.3,6.99,6.07,6.16,4.85
-37.82549,144.98161,2020,1,13,53.49,11.7,30.75,11.24,21.48,0.8,0.5,8.9,7.06,4.51,3.33
-37.82549,144.98161,2020,1,14,51.89,13.26,32.72,15.04,23.67,0.18,0.26,6.57,4.3,3.33,2.17
-37.82549,144.98161,2020,1,15,56.34,15.36,33.48,17.09,24.52,3.53,2.35,9.05,6.93,6.41,4.42
-37.82549,144.98161,2020,1,16,70.45,10.84,20.38,12.53,16.14,5.09,3.72,10.15,8.74,8.68,7.05
-37.82549,144.98161,2020,1,17,69.01,11.31,22.79,12.26,16.95,6.36,4.47,8.65,7.31,7.28,5.82
-37.82549,144.98161,2020,1,18,60.85,12.8,29.08,12.5,20.52,0.52,0.41,5.97,3.91,3.47,2.43
-37.82549,144.98161,2020,1,19,65.2,15.02,29.58,15.32,21.74,0.35,0.22,6.62,5.26,3.04,2.3
-37.82549,144.98161,2020,1,20,89.79,15.69,19.93,14.08,17.4,1.83,1.12,9.79,8.08,6.45,5.03
-37.82549,144.98161,2020,1,21,64.75,10.55,24.49,12.59,17.16,1.51,1.39,7.2,5.45,3.87,3
-37.82549,144.98161,2020,1,22,53.86,11.76,30.19,12.95,21.43,3.64,2.74,17.23,12.7,10.65,7.59
-37.82549,144.98161,2020,1,23,67.43,9.74,20.53,11.39,15.68,3,2.56,13.53,10.61,8.96,6.62
-37.82549,144.98161,2020,1,24,58.83,8.88,23.52,9.32,16.92,2.07,1.1,7.5,5.99,5.22,3.74
-37.82549,144.98161,2020,1,25,59.84,11.89,27.18,13.18,19.83,1.97,1.72,5.3,3.48,3.43,2.46
-37.82549,144.98161,2020,1,26,70.29,13.93,26.75,13.98,19.39,0.87,0.73,6.18,5.64,4.4,3.52
-37.82549,144.98161,2020,1,27,66.62,12.01,25.03,13.39,18.24,1.72,1.75,6.86,5.8,3.81,3.2
-37.82549,144.98161,2020,1,28,62.27,11.87,26.55,13.52,19.17,2.39,1.45,5.42,4.14,3.55,2.72
-37.82549,144.98161,2020,1,29,55.53,11.94,30.07,13.32,21.11,0.56,0.34,5.88,3.34,2.48,1.8
-37.82549,144.98161,2020,1,30,32.63,9.25,37.23,17.06,27.16,1.84,1.09,7.29,5.44,5.29,3.57
-37.82549,144.98161,2020,1,31,43.22,16.2,40.05,20.97,30.06,0.94,0.12,12.53,9.3,8.33,5.26
-37.82549,144.98161,2020,2,1,85.06,20.24,28.8,14.3,22.87,2.22,0.94,8.19,6.67,5.9,4.46
-37.82549,144.98161,2020,2,2,61.1,10.23,24.11,13.28,17.74,4.15,3.3,8.97,7.42,6.8,5.18
-37.82549,144.98161,2020,2,3,61.57,6.83,17.52,11.27,14.03,6.18,3.82,11.18,9.17,9.25,7.06
-37.82549,144.98161,2020,2,4,59.24,6.4,20.32,9.14,14.18,4.7,2.9,7.84,6.55,6.27,4.76
-37.82549,144.98161,2020,2,5,67.71,9.09,21.14,10.03,14.93,4.31,3.47,6.89,6.2,5.9,4.62
-37.82549,144.98161,2020,2,6,73.21,14.32,27.96,11.5,19.15,0.44,0.4,6,4.14,3.28,2.28
-37.82549,144.98161,2020,2,7,79.54,16.29,24.5,16.65,19.89,0.6,0.44,6.12,5.12,3.67,2.96
-37.82549,144.98161,2020,2,8,67.22,15.58,28.69,16.25,21.82,5.98,3.68,10.19,7.94,7.8,5.75
-37.82549,144.98161,2020,2,9,65.94,14.23,26.43,16.57,20.72,5.83,4.13,8.86,6.85,7.12,5.33
-37.82549,144.98161,2020,2,10,78.11,16.8,27.05,16.85,20.69,1.69,1.37,7.12,5.72,4.8,3.57
-37.82549,144.98161,2020,2,11,77.32,17.11,26.96,17.45,21.17,0.21,0.13,6.73,5.88,3.7,3.08
-37.82549,144.98161,2020,2,12,77.78,17.19,27.16,16.66,21.17,4.87,3.3,8.58,7.11,6.42,5.08
-37.82549,144.98161,2020,2,13,69.93,17.26,29.86,16.68,22.94,1.67,1.66,6.31,4.59,4.51,3.37
-37.82549,144.98161,2020,2,14,72.33,19.28,31.43,19.12,24.49,1.19,0.78,7.11,5.6,4.46,3.15
-37.82549,144.98161,2020,2,15,86.21,15.97,20.86,15.09,18.31,5.06,3.58,9.27,7.99,7.38,5.92
-37.82549,144.98161,2020,2,16,75.14,14.7,24.91,14.8,19.14,4.15,3.32,6.56,5.11,5.46,4.24
-37.82549,144.98161,2020,2,17,70.1,14.83,28.53,13.67,20.36,1.46,1.09,5.89,4.68,3.36,2.54
-37.82549,144.98161,2020,2,18,81.54,15.49,23.41,14,18.69,0.36,0.13,9.53,7.27,4.37,3.35
-37.82549,144.98161,2020,2,19,80.69,11.53,17.96,12.73,14.79,8.24,5.97,11.75,9.59,10.01,7.74
-37.82549,144.98161,2020,2,20,74.19,9.92,17.98,11.7,14.4,5.88,4.41,8.24,6.19,6.84,5.23
-37.82549,144.98161,2020,2,21,72.71,9.87,18.71,11.64,14.66,6.35,3.84,8.16,6.9,7.26,5.41
-37.82549,144.98161,2020,2,22,70.92,10.15,21.43,10.69,15.33,2.91,2.52,7.02,5.33,5.15,3.89
-37.82549,144.98161,2020,2,23,67.05,14.4,30.36,12.33,20.63,1.71,1.24,9.11,6.85,4.83,3.62
-37.82549,144.98161,2020,2,24,72.73,16.13,27.65,16.24,21.13,0.16,0.28,7.41,5.63,3.44,2.5
-37.82549,144.98161,2020,2,25,71.65,16.12,28.58,15.16,21.36,0.58,0.47,10.5,7.48,5.97,4.12
-37.82549,144.98161,2020,2,26,70.76,9.13,17.97,9.8,14.3,4.12,2.6,11.43,8.98,7.29,5.3
-37.82549,144.98161,2020,2,27,66.73,8.05,20.32,7.67,14.07,4.46,2.7,8.87,7.24,6.64,4.79
-37.82549,144.98161,2020,2,28,75.61,11.32,20.07,12.41,15.55,3.39,2.06,6.88,5.37,5.5,3.95
-37.82549,144.98161,2020,2,29,75.03,12.48,23.91,11.74,16.87,1.44,1,5.46,3.45,2.6,1.9
-37.82549,144.98161,2020,3,1,62.62,13.56,28.54,13.53,20.85,2.52,1.6,9.68,7.18,6.33,4.17
-37.82549,144.98161,2020,3,2,71.79,9.34,17.48,10.85,14.3,5.29,3.57,9.4,7.74,7.71,5.94
-37.82549,144.98161,2020,3,3,70.19,9.15,19.11,10.92,14.44,5.68,3.45,6.97,5.71,6.41,4.74
-37.82549,144.98161,2020,3,4,80.65,14.55,25.4,11.47,17.89,1.74,1.21,5.21,3.71,3.53,2.39
-37.82549,144.98161,2020,3,5,92.49,16.37,20.31,15.03,17.62,0.07,0.17,6.1,4.93,3.87,2.87
-37.82549,144.98161,2020,3,6,83.01,12.45,18.37,12.98,15.31,6.51,4.34,7.84,6.73,7.27,5.37
-37.82549,144.98161,2020,3,7,82.72,12.37,18.92,12.41,15.28,5.59,4.01,7.43,5.71,6.67,4.89
-37.82549,144.98161,2020,3,8,81.86,12.1,19.51,11.78,15.15,4.64,3.83,8.19,6.65,6.53,4.7
-37.82549,144.98161,2020,3,9,77.61,10.01,18.69,9.67,13.82,5.26,3.47,7.2,5.38,6.09,4.31
-37.82549,144.98161,2020,3,10,78.44,11.57,22.21,9.67,15.26,0.41,0.56,5.77,3.63,3.42,2.4
-37.82549,144.98161,2020,3,11,71.68,14.31,26.74,12.12,19.48,2.07,1.48,8.46,4.32,4.36,2.72
-37.82549,144.98161,2020,3,12,66.99,13.89,25.17,15.59,20.12,5.57,3.05,9.3,7.13,8.07,5.04
-37.82549,144.98161,2020,3,13,71.47,12.26,25.05,10.75,17.39,7.66,5.18,13.41,10.85,10.59,7.57
-37.82549,144.98161,2020,3,14,66.89,6.62,15.91,9.89,12.54,6.35,3.84,10.72,8.76,9.58,6.99
-37.82549,144.98161,2020,3,15,79.53,9.99,17.46,10.31,13.43,5.16,3.09,7.07,5.87,6.17,4.42
-37.82549,144.98161,2020,3,16,70.02,10.66,23.69,9.34,16.05,1.9,1.42,5.85,3.46,3.84,2.61
-37.82549,144.98161,2020,3,17,67.23,12.34,24.94,12.05,18.43,4.97,2.97,9.76,7.19,7.6,4.89
-37.82549,144.98161,2020,3,18,64.96,13.98,26.92,16.25,20.71,3.38,1.88,10.88,7.83,8.31,5.38
-37.82549,144.98161,2020,3,19,64.36,15.33,29.17,17.68,22.26,1.34,0.87,12.03,8.26,6.93,4.31
-37.82549,144.98161,2020,3,20,74.91,11.79,21.42,12.07,16.19,5.66,3.2,10.13,8.11,7.72,5.58
-37.82549,144.98161,2020,3,21,71.42,9.45,18.55,11.24,14.49,1.48,0.92,6.65,4.36,4.01,2.78
-37.82549,144.98161,2020,3,22,76.38,9.45,17.55,10.43,13.48,1.33,0.84,8.5,7.22,6.35,4.72
-37.82549,144.98161,2020,3,23,72.08,7.7,16.44,9.91,12.54,5.89,3.46,7.47,5.5,6.51,4.47
-37.82549,144.98161,2020,3,24,74.65,8.36,17.37,9.17,12.69,3.53,2.54,6.05,4.2,4.94,3.43
-37.82549,144.98161,2020,3,25,75.43,8.87,16.35,10.56,13.07,5.13,2.91,8.74,7.32,7.05,5
-37.82549,144.98161,2020,3,26,77.16,10.47,19.91,10.96,14.38,2.87,1.96,6.24,5.12,5.1,3.54
-37.82549,144.98161,2020,3,27,70.75,12.41,25.14,10.33,17.71,0.78,0.53,5.97,4.81,3.64,2.45
-37.82549,144.98161,2020,3,28,63.64,12.47,25.04,14.86,19.45,5.54,2.88,9.59,7.49,7.89,5.05
-37.82549,144.98161,2020,3,29,77.63,14.44,22.31,15.19,18.37,4.31,2.4,12.3,9.48,8.9,5.98
-37.82549,144.98161,2020,3,30,75.34,10.96,19.86,11.22,15.24,1.93,1.35,5.11,4.17,3.66,2.68
-37.82549,144.98161,2020,3,31,74.84,10.65,20.95,10.38,15.02,0.99,0.96,4.94,2.95,2.91,2.08
-37.82549,144.98161,2020,4,1,72.79,11.09,22.64,10.31,15.9,0.99,0.64,5.54,3.21,2.85,1.89
-37.82549,144.98161,2020,4,2,90.05,14.08,19.31,13.27,15.73,2.33,1.72,6.43,5.16,4.39,3.11
-37.82549,144.98161,2020,4,3,81.89,13.05,21.16,12.71,16.12,2.44,1.63,10.4,7.89,7.74,5.5
-37.82549,144.98161,2020,4,4,84.77,8.88,14.81,7.1,11.36,6.21,4.2,11.38,8.96,9.29,6.73
-37.82549,144.98161,2020,4,5,90.15,9.29,15.79,6.66,10.86,5.19,3.03,14.79,11.51,9.8,7.09
-37.82549,144.98161,2020,4,6,80.11,7.92,15.15,7.84,11.2,4,2.67,5.15,3.82,4.68,3.15
-37.82549,144.98161,2020,4,7,79.95,8.21,13.95,9.54,11.53,3.43,2.36,5.02,3.47,4.33,2.85
-37.82549,144.98161,2020,4,8,88.86,10.92,16.07,10.33,12.73,4.96,3,6.68,5.03,5.82,3.97
-37.82549,144.98161,2020,4,9,85.09,11.38,20.07,8.35,13.84,1.91,1.38,5.47,3.31,3.09,2.16
-37.82549,144.98161,2020,4,10,85.88,12.4,18.78,11.13,14.74,3.47,2.26,9.87,6.48,6.2,4.04
-37.82549,144.98161,2020,4,11,79,8.55,13.37,10.23,12.05,8.22,5.53,15.88,12.47,11.55,8.49
-37.82549,144.98161,2020,4,12,81.56,8.28,14.2,9.12,11.31,3.16,2.05,8.03,5.88,6.04,4.23
-37.82549,144.98161,2020,4,13,79.49,9.03,17.66,8.84,12.46,1.33,1.15,5.96,3.33,3.06,2.05
-37.82549,144.98161,2020,4,14,73.1,10.06,21.23,9.61,14.77,5.4,3.41,7.73,4.82,6.59,4.12
-37.82549,144.98161,2020,4,15,70.54,10.82,21.07,11.29,16.1,6.6,3.63,12.85,8.57,9.03,5.93
-37.82549,144.98161,2020,4,16,79.45,10.8,18.24,8.71,14.27,4.36,2.62,8.32,6.07,6.54,4.4
-37.82549,144.98161,2020,4,17,81.7,8.53,16,7.61,11.54,6.44,3.84,9.99,7.85,8.12,5.54
-37.82549,144.98161,2020,4,18,85.54,8.84,14.31,8.93,11.18,3.38,2.07,6.78,4.39,4.87,3.3
-37.82549,144.98161,2020,4,19,78.24,7.97,16.3,7.51,11.6,1.02,0.73,8.32,5.22,3.6,2.32
-37.82549,144.98161,2020,4,20,76.7,9.05,18,9.17,13,2.93,2,14.15,10.53,8.84,6.45
